time,I
1063.043,82.06
1063.043,81.74
1063.043,82.06
1063.044,81.46
1063.044,82.06
1063.044,81.46
1063.044,82.06
1063.044,81.74
1063.044,82.06
1063.044,81.74
1063.044,82.06
1063.044,81.46
1063.044,82.06
1063.044,81.74
1063.044,82.06
1063.044,81.74
1063.044,82.06
1063.044,81.74
1063.045,82.06
1063.045,81.74
1063.045,82.06
1063.045,81.46
1063.045,82.06
1063.045,81.14
1063.045,81.46
1063.045,81.14
1063.045,82.06
1063.045,81.46
1063.045,82.06
1063.045,81.46
1063.045,82.06
1063.045,81.74
1063.045,82.06
1063.046,81.46
1063.046,82.06
1063.046,81.14
1063.046,81.74
1063.046,82.06
1063.046,81.46
1063.046,81.14
1063.046,82.06
1063.046,81.74
1063.046,81.14
1063.046,81.46
1063.046,82.06
1063.046,81.46
1063.046,82.06
1063.046,81.14
1063.046,82.06
1063.046,81.74
1063.046,81.46
1063.046,82.06
1063.047,81.14
1063.047,81.46
1063.047,81.74
1063.047,82.06
1063.047,81.74
1063.047,82.06
1063.047,81.74
1063.047,81.14
1063.047,81.74
1063.055,82.06
1063.055,81.74
1063.055,82.06
1063.055,81.74
1063.055,82.06
1063.055,81.74
1063.055,81.46
1063.055,81.74
1063.055,82.06
1063.055,81.74
1063.055,82.06
1063.056,81.74
1063.056,81.46
1063.056,81.14
1063.056,81.46
1063.056,82.06
1063.056,81.46
1063.057,81.14
1063.057,82.06
1063.057,81.46
1063.058,82.06
1063.058,81.14
1063.058,82.06
1063.058,81.14
1063.058,81.46
1063.058,81.74
1063.058,81.14
1063.06,81.46
1063.061,82.06
1063.061,81.74
1063.061,81.14
1063.061,82.06
1063.061,81.74
1063.062,82.06
1063.067,81.74
1063.068,81.14
1063.068,81.46
1063.068,81.14
1063.068,81.74
1063.069,81.14
1063.069,81.74
1063.069,81.14
1063.069,81.74
1063.069,81.14
1063.069,81.74
1063.069,81.14
1063.07,81.74
1063.07,81.14
1063.07,81.74
1063.07,81.14
1063.07,82.06
1063.07,81.46
1063.078,81.74
1063.079,81.46
1063.079,82.06
1063.079,81.46
1063.079,82.06
1063.08,81.74
1063.083,81.46
1063.084,81.74
1063.084,81.46
1063.084,81.14
1063.085,81.46
1063.085,81.74
1063.085,81.46
1063.085,81.14
1063.085,81.74
1063.086,81.06
1063.086,80.69
1063.086,80.31
1063.087,79.62
1063.087,78.7
1063.087,78.38
1063.088,77.69
1063.088,78.29
1063.088,77.69
1063.089,78.09
1063.089,77.42
1063.096,77.75
1063.096,75.47
1063.097,78.67
1063.097,157.28
1063.098,159.12
1063.098,161.81
1063.098,164.71
1063.098,165.52
1063.099,166.43
1063.099,161.99
1063.099,157.28
1063.099,149.49
1063.1,149.64
1063.1,161.24
1063.1,153.17
1063.1,110.15
1063.104,189.6
1063.105,218.21
1063.105,214.14
1063.106,207.92
1063.283,189.85
1063.481,187.2
1063.68,162.57
1063.878,149.83
1064.077,156.96
1064.276,156.26
1064.474,156.68
1064.674,157.2
1064.871,157.8
1065.069,155.08
1065.267,148.59
1065.466,156.99
1065.533,156.99
1065.664,159.98
1065.862,159.93
1066.061,159.7
1066.259,156.24
1066.458,136.49
1066.656,116.15
