time,I
453.235,0.024368601
453.428,0.010716724
453.824,0.024368601
454.023,0.010716724
471.431,-0.002935154
471.828,0.010716724
472.222,-0.002935154
472.818,0.010716724
473.014,-0.002935154
473.208,0.010716724
473.417,-0.002935154
473.804,0.010716724
474.001,-0.002935154
474.597,0.010716724
475.191,0.006877133
475.394,-0.002935154
475.585,0.010716724
475.983,-0.002935154
476.576,0.010716724
478.551,-0.002935154
478.947,0.010716724
479.343,-0.002935154
479.539,0.010716724
480.728,-0.002935154
481.519,0.006877133
481.719,-0.002935154
482.903,0.006877133
483.302,0.010716724
483.497,-0.002935154
483.695,0.010716724
483.893,-0.002935154
484.489,0.010716724
485.476,-0.002935154
485.672,0.010716724
487.453,-0.002935154
487.653,0.010716724
489.63,-0.002935154
489.827,0.010716724
490.027,-0.002935154
490.225,0.010716724
492.994,0.006877133
493.194,0.010716724
493.586,0.006877133
493.785,0.010716724
494.377,-0.002935154
494.773,0.010716724
495.169,-0.002935154
495.368,0.006877133
495.759,-0.002935154
496.753,0.010716724
496.952,-0.002935154
497.345,0.010716724
498.335,0.006877133
498.537,-0.002935154
498.732,0.006877133
498.928,-0.002935154
499.126,0.010716724
499.324,-0.002935154
499.522,0.010716724
499.725,0.006877133
499.917,-0.002935154
500.115,0.010716724
500.314,-0.002935154
500.71,0.020955631
500.907,0.006877133
505.457,-0.002935154
505.652,0.006877133
506.049,-0.002935154
506.246,0.006877133
506.445,-0.002935154
506.644,0.006877133
507.236,-0.002935154
507.828,0.006877133
508.224,-0.002935154
508.818,0.006877133
509.22,-0.002935154
509.411,0.006877133
509.808,-0.002935154
510.205,0.006877133
513.568,0.020955631
513.763,0.006877133
515.347,-0.002935154
515.545,0.006877133
515.744,0.020955631
515.941,0.006877133
516.137,0.010716724
516.53,-0.002935154
516.932,0.020955631
517.323,0.010716724
517.522,0.006877133
517.92,0.010716724
518.314,0.006877133
518.517,0.020955631
518.711,0.006877133
518.905,0.010716724
519.104,0.020955631
519.499,0.006877133
519.894,0.020955631
520.093,-0.002935154
520.29,0.006877133
520.491,0.020955631
520.685,0.006877133
522.268,0.020955631
522.663,0.006877133
523.258,-0.002935154
523.456,0.006877133
528.4,0.020955631
528.6,0.006877133
529.982,0.010716724
530.181,0.006877133
530.773,0.020955631
531.168,0.006877133
537.301,-0.002935154
537.499,0.006877133
537.697,0.020955631
537.894,0.006877133
539.476,0.020955631
539.675,0.006877133
563.809,-0.010187713
564.208,0.006877133
565.792,0.020955631
565.993,0.006877133
